image,ground_truth,prediction,cer
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/2.jpg,IX của Đảng bộ TP.HCM Về xây dựng Đảng : tiếp tục chỉ đạo mạnh,"IX của Đảng bộ TP.HCM về xây dựng Đảng : tiếp tục chỉ đạo mạnh,",0.03225806451612903
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/3.jpg,"mẽ, có hiệu quả cuộc vận động xây dựng chỉnh đốn Đảng theo tinh","mê, có hiệu quả cuộc vận động xây dựng chính đối với Đảng theo tinh",0.1111111111111111
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/4.jpg,"thần nghị quyết trung ương 6 (lần 2). Theo đó, tiếp tục thực hiện việc","thẩm nghị quyết trung ương 6 (lần 2). Theo đó, tiếp tục thực hiện việc",0.02857142857142857
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/5.jpg,kê khai nhà đất và cơ sở sản xuất kinh doanh của cán bộ - công chức;,lệ khai nhà đất và cơ sở xin vượt hinh doanh của cán bộ - công chức.,0.1323529411764706
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/6.jpg,"tăng cường thanh kiểm tra những nơi có dấu hiệu vi phạm, đặc biệt","tăng cường thanh niên tra những nơi có dấu hiệu vi phạm, đặc biệt",0.046153846153846156
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/7.jpg,trong lĩnh vực đất đai và các công trình trọng điểm.,trong linh vực đất đai và các công trình trọng điểm.,0.019230769230769232
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/8.jpg,Xử lý nghiêm minh theo pháp luật và kỷ luật của Đảng những người,Xử lý nghiêm minh theo pháp luật và kỷ luật của Đảng những người,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/9.jpg,có hành vi sai trái và những người bao che. Thực hiện tốt các quy định,"có hành vi sai trái và những người bao che. Thực hiện tốt các quy định,",0.014285714285714285
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/10.jpg,"đối với cán bộ lãnh đạo, quản lý để xảy ra tham nhũng, tiêu cực ở cơ","đối với văn bản bộ lãnh đạo, quản lý đã xảy ra chậm những tiêu cực ở cả",0.17647058823529413
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/11.jpg,"quan, đơn vị. Kiện toàn và tăng cường sức chiến đấu của tổ chức","quan, đơn vị. Hiện toàn và tăng cường việc chiến đấu của tổ chức",0.06349206349206349
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/12.jpg,cơ sở Đảng. Tiếp tục đổi mới và nâng cao công tác cán bộ. Tiếp tục,cơ sở Đảng. Tiếp tục đổi mới và nâng cao công tác cán bộ. Tiếp tục,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/13.jpg,đổi mới phương thức lãnh đạo của cấp ủy Đảng theo phương châm,tôi mới phường thức lánh đạo của cấp ủy Đảng theo phương châm,0.06557377049180328
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/14.jpg,hướng mạnh về cơ sở.,hướng mạnh về cổ sới.,0.15
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/15.jpg,"Về cải cách hành chính : Tập trung chấn chỉnh mạnh hơn nữa kỷ cương,",Về cái cách hành chính : Tập trung chẩn chính mạnh hơn nữa từ cương,0.08823529411764706
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/16.jpg,"kỷ luật trong bộ máy hành chính, nâng cao tinh thần trách nhiệm và","kỷ luật trọng bộ máy hành chính, nâng cao trình thẩm thấu nhiệm và",0.13636363636363635
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/17.jpg,"ý thức kỷ luật của CB - CC, nhất là trên lĩnh vực nhà đất, đầu tư,","ý thuộc kỷ luật của CĐ - CC, nhất là trên lĩnh vực nhà đất, đầu tư,",0.045454545454545456
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/18.jpg,"kinh doanh, trật tự xây dựng và giải quyết khiếu nại, tố cáo.","tinh doanh, trật tự xây dựng và giải quyết khiếu nại, tổ cáo.",0.03278688524590164
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/19.jpg,Xây dựng hoàn thiện hệ thống các qui trình thủ tục hành chính.,Xây dựng hoàn thiện hệ thống các quy trình thủ tục hành chính.,0.016129032258064516
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/20.jpg,"Kiên quyết chấn chỉnh bộ máy hành chính các cấp, nhanh chóng","Kiến quyết chẩn chính bộ máy hành chính các cấp, nhanh chóng",0.05
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/21.jpg,"khắc phục tình trạng quan liêu, cửa quyền, hách dịch.","khác phục tinh trọng quan liêu, cửa quyền, khách tiếp",0.16981132075471697
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/22.jpg,Xây dựng và phát triển đội ngũ CB - CC có chất lượng chuyên môn,Xây dựng và phát triển địa bàn ngoại CB - CC có chất lượng chuyên môn,0.14285714285714285
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/23.jpg,"cao, có phẩm chất, đạo đức. Kiểm tra, xử lý kiên quyết các vụ","cao, có phần chất, đạo đức. Kiểm tra, xử lý hiện quyết các vụ",0.06557377049180328
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/24.jpg,"tham nhũng, lãng phí, làm thất thoát tài sản nhà nước... Về kinh","tham nhũng, lặng phí, làm chất thoát tại sân nhà nước... Về kinh",0.0625
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/25.jpg,"tế : Tập trung mọi nỗ lực nhằm tháo gỡ sản xuất kinh doanh,","tế : Tập trung mọi nỗ lực nhằm đưa gỗ sản xuất sinh doanh,",0.1016949152542373
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/26.jpg,đưa tốc độ tăng trưởng GDP trên địa bàn TP đạt 12% năm,dựa trên tổng trưởng QLĐ trên địa bàn TP đạt 12% năm,0.2037037037037037
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/27.jpg,"2004 và trên 12% năm 2005. Phát triển nhanh các ngành dịch vụ,",2004 và trên 12% năm 2005. Thật triển nhưng các ngành dịch vụ,0.08064516129032258
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/28.jpg,tái cấu trúc các ngành công nghiệp.,tài cầu trực cải ngành công nghiệp.,0.14285714285714285
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/29.jpg,Tiếp tục nhân rộng các mô hình huy động vốn đầu tư. Tập trung khai,Tiếp tục nhân rộng các mỏ hình huy động vốn đầu tư. Tập trung khả,0.045454545454545456
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/30.jpg,thác các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa,thác các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/31.jpg,doanh nghiệp nhà nước và việc tổ chức sắp xếp lại doanh nghiệp nhà,doanh nghiệp nhà nước và việc tổ chức sắp xếp lại doanh nghiệp nhà,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/32.jpg,nước. Triển khai quyết định của TP về một số chính sách ưu đãi,nước. Triển khai quyết định của TP về một số chính sách ưu đãi,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/33.jpg,đối với các dự án có vốn đầu tư nước ngoài. Rà soát lại chương,đối với các dự án cơ sở đầu tư nước ngoài. Hai sách lâu chương,0.1935483870967742
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/34.jpg,trình hội nhập kinh tế của TP. Về văn hóa - xã hội : đẩy mạnh,tành hội nhập kinh tế của TP. Về văn hoá - xã hội : đẩy năng,0.11475409836065574
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/35.jpg,"xã hội hóa, phát triển xã hội học tập, ưu tiên đầu tư ngân","cả hội hoặc, phát triển xã hội học tập, sự tiên tiến tại nguồn",0.25862068965517243
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/36.jpg,sách cho giáo dục - đào tạo.,sạch cho giá áo dục - đào tạo.,0.10714285714285714
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/37.jpg,Nâng cao năng lực quản lý nhà nước trên các lĩnh vực kinh doanh,Nàng cao nặng lúc quân lý nhà nước trên các lĩnh vực kinh doanh,0.06349206349206349
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/38.jpg,"dịch vụ văn hóa; khắc phục những sơ hở, tiêu cực trong quản lý","dịch vụ vẫn hoa; khẩn phước những cơ hội, tiêu cực trong quản lý,",0.16129032258064516
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/39.jpg,và hoạt động văn hóa. Tiếp tục tập trung nguồn lực cho chương,và hoạt động văn hoá. Tiếp tục tập trung nguồn lực cho chương,0.03278688524590164
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/40.jpg,trình 3 giảm...,tỉnh ở giảm...,0.2
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/1.jpg,BẢN CHẤT CỦA THÀNH CÔNG,BẢN CHẤT CỦA THÀNH CÔNG,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/2.jpg,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải chăng,thể báo gốc ban tử hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải chăng,0.08888888888888889
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/3.jpg,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó là cách nói","đã là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó là cách nói",0.011111111111111112
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/4.jpg,"khác của từ thành đạt, nghĩa là có được một cuộc sống giàu sang, được mọi người nể phục?","khác của từ thành đạt, nghĩa là có được cuộc sống giàu sang, đặc nơi người nể phục?",0.09090909090909091
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/5.jpg,Vậy thì bạn hãy dành chút thời gian để lặng mình suy ngẫm.,Vậy thì bạn hãy dành chút thời gian để lặng mình suy ngẫm.,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/6.jpg,Cuộc sống sẽ chỉ cho bạn có những người thành đạt được thành công theo một cách giản dị đến bất,Giực rộng sẽ chỉ cho bạn có những người thành đạt thành công theo một cách giản dị đến bất,0.10526315789473684
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/7.jpg,ngờ,ngờ,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/8.jpg,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn mẹ thích nhân","Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn mẹ thích nhân",0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/9.jpg,"ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ sậm thì lại ngả sang","ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ sậm thì lại ngả sang",0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/10.jpg,"màu... đen cháy. Nhưng nhìn mâm cơm, mẹ vẫn cười. Bởi vì hai bố con không thể thành","màu... đen cháy. Nhưng nhìn màn cơm, mẹ vẫn cười : "" Bởi vì hai bố con không thể thành",0.07228915662650602
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/11.jpg,"công trên "" chiến trường "" bếp núc, nhưng lại thành công khi tặng mẹ "" đoá hồng "" của tình yêu.","sáng trưa "" chiếc trưông "" bếp núc, nhưng lại thành công khi tặng mẹ "" đoá lòng "" của tình yêu.",0.08421052631578947
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/12.jpg,"Một món quà ý nghĩa hơn cả những món quà quý giá, hạnh phúc ấy long lanh in trong mắt","một món quà ý nghĩa hơn cả những món quà quý giá, hạnh phúc ấy long lanh in trong mắt",0.011764705882352941
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/13.jpg,mẹ.,mẹ.,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/14.jpg,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường","Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường",0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/15.jpg,"được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ lực khổ luyện, cậu","thức. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ lực khổ luyện, cậu",0.03409090909090909
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/16.jpg,"bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân.","bé tốt thành cầu thủ dự bị trong một đội bóng nhỏ, vô chiều bao giờ độc chính thức ra sân.",0.08888888888888889
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/17.jpg,"Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao","Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa khi cậu bé năm tuổi, với bao",0.04395604395604396
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/18.jpg,"nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé.","nghị lực và quyết tâm, đã chuẩn thông hành cảnh để theo đuổi ước mơ từ ngày thơ bé.",0.060240963855421686
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/19.jpg,"Thành công ấy, liệu có mấy người đạt được?","Thành công ấy, liệu có mấy người đạt được?",0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/20.jpg,"Sau mỗi mùa thi đại học, có bao "" sĩ tử "" buồn rầu khi biết mình trở thành "" sĩ tử "". Hai bảy điểm,","Sau mỗi mùa thi đại học, có bao "" sĩ tử "" buồn rầu khi biết mình trở thành "" sĩ tử "" tại bảy điểm,",0.030303030303030304
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/21.jpg,cao thật đấy. Nhưng cao mà làm gì khi NV1 lấy tới hai bảy phẩy năm? Đó thật ra không phải,cho thật đấy. Nhưng cao mà làm gì khi NV2 lấy tới hai bảy phẩy năm trở thật ra không phải,0.06741573033707865
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/22.jpg,"là thất bại, chỉ là khi thành công - bị - trì - hoãn mà thôi. Cuộc sống vẫn chào đón họ với","là thoát bại, chở là khi thanh công - bí - tới - hiện ra thì. Quả sống vẫn chào đón họ với",0.17582417582417584
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/23.jpg,"NV2, NV3. Quan trọng là họ đã nỗ lực hết sức để khẳng định mình. Đó là ý nghĩa vẹn nguyên","NV2, NV3. Quan trọng là họ đã nỗ lực hết sức để khẳng định mình. Đó là ý nghĩa văn nguyên",0.011235955056179775
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/24.jpg,"của các kỳ thi, và cũng là bản chất của thành công.","của các kỳ thi, và cũng là bản chất của thành công.",0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/1.jpg,Chương trình hành động thực hiện Nghị quyết trung ương 9 - khóa IX của Đảng bộ,"Chương trình hành động thực hiện Nghị quyết trung ương 9 - khóa 11 của Đảng 12,",0.0641025641025641
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/2.jpg,"TP.HCM Về xây dựng Đảng : tiếp tục chỉ đạo mạnh mẽ, có hiệu quả cuộc vận động xây","TP.HCM về xây dựng Đảng : tiếp tục chỉ đạo mạnh mẽ, có hiệu quả cuộc vận động",0.06172839506172839
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/3.jpg,"dựng chỉnh đốn Đảng theo tinh thần nghị quyết trung ương 6 (lần 2). Theo đó, tiếp tục","dựng chính đơn Đảng theo tinh thần nghị quyết trung ương 6 (1972). Theo đó, tập trung",0.1411764705882353
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/4.jpg,thực hiện việc kê khai nhà đất và cơ sở sản xuất kinh doanh của cán bộ - công,thực hiện việc kê khai nhà đất và cơ sở sản xuất lạnh doanh của cán bộ công,0.05194805194805195
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/5.jpg,"chức; tăng cường thanh kiểm tra những nơi có dấu hiệu vi phạm, đặc biệt","chức; tổng công thành kiểm tra những nơi có dấu hiệu vi phạm, đặc biệt",0.056338028169014086
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/6.jpg,trong lĩnh vực đất đai và các công trình trọng điểm.,đang lĩnh vực đã đại và các công trình trong điều tra.,0.25
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/7.jpg,Xử lý nghiêm minh theo pháp luật và kỷ luật của Đảng những người có hành,Xử lý nghiêm minh theo pháp luật và kỷ luật của đảng những người có hành,0.013888888888888888
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/8.jpg,vi sai trái và những người bao che. Thực hiện tốt các quy định đối với cán bộ lãnh,vị sai trái và những người bao che. Thực hiện tốt các quy định đối với cán bộ lãnh,0.012195121951219513
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/9.jpg,"đạo, quản lý để xảy ra tham nhũng, tiêu cực ở cơ quan, đơn vị. Kiện toàn và","Đạo, quản lý để xảy ra tham nhũng, tiêu cực ở quận, đón gì. Kiên trọng và",0.16
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/10.jpg,tăng cường sức chiến đấu của tổ chức cơ sở Đảng. Tiếp tục đổi mới và nâng,tăng cường sức chiến đấu của tôi chúc cơ sở đăng. Tiếp tục đổi mới và nâng,0.0684931506849315
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/11.jpg,cao công tác cán bộ. Tiếp tục đổi mới phương thức lãnh đạo của cấp ủy,cao công tác cán bộ. Tiếp tục đổi mới phương thức làm đào của cấp ủy,0.057971014492753624
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/12.jpg,Đảng theo phương châm hướng mạnh về cơ sở.,Đang theo phương châm hướng mảng về cơ sở.,0.07142857142857142
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/13.jpg,"Về cải cách hành chính : Tập trung chấn chỉnh mạnh hơn nữa kỷ cương, kỷ luật trong","Về cái cách hành chính : Tập trung chẩn chứng mạnh hơn nữa kỹ cương, kỷ luật trong",0.06097560975609756
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/14.jpg,"bộ máy hành chính, nâng cao tinh thần trách nhiệm và ý thức kỷ luật của CB - CC,","bộ máy hành chính, nâng cao tinh thần trách nhiệm và ý thức ký luật của CBQC",0.075
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/15.jpg,"nhất là trên lĩnh vực nhà đất, đầu tư, kinh doanh, trật tự xây dựng và","nhất là trên lưới vực nhà đất, đầu tư, kinh doanh, trái lại xây dựng và",0.11428571428571428
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/16.jpg,"giải quyết khiếu nại, tố cáo. Xây dựng hoàn thiện hệ thống các qui trình","giải quyết khiếu nại, tố cáo. Xây dựng hoàn thiện hệ thống các quy trình",0.013888888888888888
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/17.jpg,"thủ tục hành chính. Kiên quyết chấn chỉnh bộ máy hành chính các cấp,",thứ tục hành chính. Kiên quyết chấn chỉnh bộ máy hành chính các cấp,0.029411764705882353
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/18.jpg,"nhanh chóng khắc phục tình trạng quan liêu, cửa quyền, hách dịch.","nhanh chóng khắc phục tình trạng quan liêu của quyền, khách dính.",0.07692307692307693
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/19.jpg,"Xây dựng và phát triển đội ngũ CB - CC có chất lượng chuyên môn cao, có phẩm","Xây dựng và phát triển đội ngũ CB - CĐ có chất lượng chuyên môn cao, có phẩm",0.013157894736842105
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/20.jpg,"chất, đạo đức. Kiểm tra, xử lý kiên quyết các vụ tham nhũng, lãng phí,","chất, đạo đức. Kiểm tra, xử lý kiến quyết các vụ tham nhũng, lãng phí,",0.014285714285714285
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/21.jpg,làm thất thoát tài sản nhà nước... Về kinh tế : Tập trung mọi nỗ lực,làm thái thoát tay sâu nhà nước... Về kinh tế : tập trung môi nguy hiểm,0.22058823529411764
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/22.jpg,"nhằm tháo gỡ sản xuất kinh doanh, đưa tốc độ tăng trưởng GDP trên địa","nhiễm thảo gỗ sản xuất lẫn doanh, đưa tốc độ tăng trưởng GDP trên địa",0.10144927536231885
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/23.jpg,bàn TP đạt 12% năm 2004 và trên 12% năm 2005. Phát triển nhanh,Bán TP đạt 12% năm 2004 và trên 12% năm 2005. Phát triển nhanh,0.03225806451612903
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/24.jpg,"các ngành dịch vụ, tái cấu trúc các ngành công nghiệp.","các ngành dịch vụ, tài chủ trực công ngành công nghiệp.",0.12962962962962962
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/25.jpg,Tiếp tục nhân rộng các mô hình huy động vốn đầu tư. Tập trung khai thác,Tiếp tục nhân rộng các mô hình. Huy động vốn đầu tư. Tập trung khai thác,0.028169014084507043
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/26.jpg,các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa doanh,các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa doanh,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/27.jpg,nghiệp nhà nước và việc tổ chức sắp xếp lại doanh nghiệp nhà nước.,"nghiệp nhà nước và việc tổ chức, sắp xếp loại doanh nghiệp nhà nước.",0.030303030303030304
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/28.jpg,Triển khai quyết định của TP về một số chính sách ưu đãi đối với,Trần khai quyết định của TP về một số chính sách ưu đãi đối với,0.03125
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/29.jpg,các dự án có vốn đầu tư nước ngoài. Rà soát lại chương,các dự án có vốn đầu tư nước ngoài. Rà soát lại các chương,0.07407407407407407
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/30.jpg,trình hội nhập kinh tế của TP. Về văn hóa - xã hội : đẩy mạnh xã,"trình hội nhập kinh tế của TP. Về văn hoá - xã hội, đẩy mạnh xã",0.0625
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/31.jpg,"hội hóa, phát triển xã hội học tập, ưu tiên đầu tư ngân sách","hồi hóa, phát triển xã hội học tập, tư tiền đầu tư ngân sách",0.06666666666666667
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/32.jpg,cho giáo dục - đào tạo.,cho giao dục - dão tạo.,0.13043478260869565
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/33.jpg,Nâng cao năng lực quản lý nhà nước trên các lĩnh vực kinh doanh dịch vụ,Năng cao nặng lực quản lý nhà nước trên các hình sự của kinh doanh dịch vụ,0.11267605633802817
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/34.jpg,"văn hóa; khắc phục những sơ hở, tiêu cực trong quản lý và hoạt động","văn hóa; khắc phục những sở hộ, đều các trong quần lý và hoạt động",0.1044776119402985
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/35.jpg,văn hóa. Tiếp tục tập trung nguồn lực cho chương trình 3 giảm...,văn hoá. Tiếp tục tập trung nguồn lực cho chương trình 3 giảm...,0.03125
